,yt_title,comment
5666,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",This song is everything beautiful 🥺❤️
5667,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",I love when a song like this comes out of a movie and takes the world by storm.
5668,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",Now 4th of October who else listening this masterpiece before it reached 1B 😍
5669,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","Lady Gaga is just an unbelievable talent. Her voice, her songwriting, her acting. She's a 1 of a kind talent. Its awesome seeing her do what she does best."
5670,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",I want this song on my first dance in my Wedding❤
5671,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","2021,october,Ukraine,crying.Legendary."
5672,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",This movie actually shows the real side of a love story. The good and the bad.
5673,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","This is beautiful and painful to listen
Think I just like myself in pain...."
5674,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",Its october 2021 and im still listening. the real stars arent  falling
5675,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",I'm not at all surprised at Lady Gaga's amazing voice. I adore her. What really surprised me is Bradly Cooper sounds damn good. This was a great movie.
5676,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","It’s October 2021, let’s see how many people are listening to this amazing song 💚"
5677,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",l cry every time l listen to the song
5678,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",One of a greatest song I've heared ever...
5679,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",Can we all take a moment to appreciate Bradley Cooper. Absolutely smashed it!
5680,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",It's October 2021 .. still is my favourite one ...only reason is lady gaga..love frm india
5681,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","feelings are very emotional 
A Superb one ..."
5682,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","Tell me somethin', girl
Are you happy in this modern world?
Or do you need more?
Is there somethin' else you're searchin' for?"
5683,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","Dear Lady Gaga, please do more music like this."
5684,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","This song makes me want to Cry.  Ga Ga  don't need all the outrageous dress and makeup.
This shows that she is a Natural Beauty,  ***  a  Stunner.
Love her like she is in a Star is Born.  ☆☆☆☆☆
Love from ."
5685,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","Never been a fan before, but Lady Gaga blew me away with this song! 😱"
5686,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",she's really pretty without all the weird shit
5687,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",You're really beautiful without anything on your face.
5688,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","you are so wonderful and amazing. it's easy to browse with you through good times. thanks for browsing with me through tough times. See you on the other side (meaning, just thank you for your beautiful inspiration and at least my hair is living her best life and I guess I will follow 😜😍🤗😘) ❤️"
5689,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",The acting in this movie was absolutely incredible they both need to win awards
5690,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",My Favorite Song And My Favorite Movie BABY!!!!!
5691,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","Gaga is naturally beautiful without make up, why hide the beauty??!!"
5692,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","In October 2021, let's see how many legends are watching and listening to this masterpiece?"
5693,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",Have a completely different perception towards this song after seeing the movie. The scene where gaga sang this with Bradley in the stadium was phenomenal and heartwrenching.
5694,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",The film and song are so Fantastic💜
5695,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","It's  OCTOBER, how many legends still  listening  to this masterpiece"
5696,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",I’m totally impressed with Bradley cooper amazing voice  he should come with more songs
5697,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","This song and “Love Me” by Lukaz are literally the only two things getting me through these hard times, thank god for music! I love you"
5698,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",CAN'T STOP LISTENING TO THIS PERFECTION
5699,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",I can't believe it's 3 yrs passed
5700,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",Lady Gaga will never be over
5701,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",October's 3 legends sound off!! 2021
5702,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",Today is  been 3 years of ' A star is born '
5703,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","wow, one billion views"
5704,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",Can't decide what's better: Gaga as an actress or Gaga as a singer! <3
5705,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",October 2021! Who's still here? Tbh I'm here every week :')
5706,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",I DON'T KNOW HOW MANY TIMES I WATCH THIS  VEDIO... LOVE IT MUCH
5707,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",The only lady gaga song I like
5708,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",best and nwest love song out there and great movie
5709,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",this song is such a beautiful masterpiece ♥
5710,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",i love this songs thand jesus who is here with us
5711,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",Is it real? hello to Brazil Gaga!!
5712,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",OMG that is the best of Lady Gaga ..her voice is killing me
5713,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",I skipped work today to go see this movie by myself: I cried. It hit me so deeply and intimately that I felt like Brad and Gaga were my best friends and I was witnessing their tragic story right along side them.
5714,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",Great movie great songs but did it cost eventualy his mariage.
5715,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",Can we appreciate the fact that all the songs were sang live!
5716,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",This movie is similar to a bollywood movies aashiqui 2 but the song.... Both lady gaga and mr cooper... This song touches u too another level...
5717,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",I love the snl parody of this song
5718,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",I wonder how much money Lady G made off a billion youtube views...I bet half the views are from me haha.  Love this song.
5719,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","Can't believe this song is more popular than poker face 
9 years vs 9 months"
5720,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","42900 is the number of times I must have hear this song. Can't seem to get enough! Okay exaggerating to make a point.. But what a great number. Come say hi, if you are obsessed too"
5721,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","2018? Really, 2 years??? For me is like this song was released a month ago omg"
5722,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","Lady Gaga really turned the tables... from pop star to actress, from The Grammys to the Academy Awards. Let’s go!!!!!!!"
5723,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","Never saw the movie and a trump voter.  That being said, this song hits deep."
5724,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",I have never seen this version of lady gaga she looks so beautiful and the song is so touching
5725,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",from the shallow tell me something boy girl ...like what ? ...ok youve got it
5726,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",this song is just masterpiece and Lady gaga's voice
5727,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",Translation/Tradução: https://youtu.be/MANN3dvo6Tw
5728,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",this song deserves all the awards. was the biggest success of 2018. who agrees?
5729,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","Can Gaga just enjoy being being Steffany Germanotta, actress, singer - natural, beautiful, brunette."
5730,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube","I'm not okay help me. 
Yous know why.
Why do yous do THIS to ME!"
5731,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",This is what I called raw talent... Absolutely beautiful...
5732,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",Lady Gaga is one of the most talented artists nowadays. Both her singing and her acting are stunning!
5733,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",Lady Gaga has such a beautiful voice! She doesn't even need autotune!
5734,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",It has been 3 years but couldn’t and can't pass a day without listening this jem ❤️
5735,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",I love Barbra Streisand and her version of A Star is born but Brad's version is a masterpiece! And who knew he could sing like this? And Gaga...when she starts singing the chorus I get goosebumps all over. The song has really so much deserved its Oscar for best original song! Fun fact: Barbra's Evergreen (Love theme from A Star is born) also won the Oscar for best original song!
5736,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",It's crazy how many people come back to this everyday. This song is legendary <3
5737,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video) - YouTube",Finding and experiencing true love is a life-changing experience.
